date,AB_cleaned,AETEC_cleaned,ALKM_cleaned,AL_cleaned,AMV_cleaned,ARTES_cleaned,ASSAD_cleaned,ASSMA_cleaned,AST_cleaned,ATL_cleaned,BHASS_cleaned,BHL_cleaned,BH_cleaned,BIAT_cleaned,BL_cleaned,BNA_cleaned,BS_cleaned,BTEI_cleaned,BT_cleaned,CC_cleaned,CELL_cleaned,CIL_cleaned,CITY_cleaned,DH_cleaned,ECYCL_cleaned,GIF_cleaned,HANL_cleaned,ICF_cleaned,LNDOR_cleaned,LSTR_cleaned,MIP_cleaned,MNP_cleaned,MPBS_cleaned,NAKL_cleaned,NBL_cleaned,OTH_cleaned,PLAST_cleaned,PLTU_cleaned,POULA_cleaned,SAH_cleaned,SAMAA_cleaned,SERVI_cleaned,SFBT_cleaned,SIAM_cleaned,SIPHA_cleaned,SITS_cleaned,SMD_cleaned,SOKNA_cleaned,SOPAT_cleaned,SOTE_cleaned,SPDI_cleaned,STAR_cleaned,STB_cleaned,STIP_cleaned,STVR_cleaned,TINV_cleaned,TJL_cleaned,TLNET_cleaned,TLS_cleaned,TRE_cleaned,UBCI_cleaned,UIB_cleaned,UMED_cleaned,WIFAK_cleaned
2020-10-05,0.0,-0.0172413793103448,,,,0.0175879396984923,0.013953488372093,,,0.0,,0.0,-0.0269966254218222,,0.0,0.0055865921787709,0.0384297520661156,0.0293785310734462,0.0035026269702278,0.028169014084507,0.0137254901960783,0.0,0.0271428571428571,0.0303249097472924,0.0484496124031008,0.0,-0.0085714285714285,0.0166186196371036,0.0179104477611939,0.0072463768115942,,0.0265339966832505,0.0086956521739129,0.0,,0.057217165149545,-0.0092535471930905,,0.0449999999999999,0.0331196581196582,0.0344827586206897,0.0597014925373133,0.022099447513812,0.029090909090909,-0.0294117647058822,0.0,,0.0069444444444444,0.0230769230769229,0.025531914893617,,0.0256410256410255,0.0143266475644698,-0.0229885057471264,0.0294117647058822,0.0600858369098713,,0.0391198044009779,0.0,0.0153203342618384,-0.0295831465710443,-0.0060975609756096,0.02002002002002,
2020-10-06,0.0,0.0,,0.0069091934574168,,0.0469135802469136,0.0275229357798165,,-0.006908462867012,0.0606060606060605,-0.0188679245283018,,0.0,,0.0,0.0,0.0457620374054914,,-0.0017452006980803,0.0410958904109588,0.0444874274661508,0.0,-0.0055632823365785,0.0161177295024528,-0.0041589648798521,-0.021505376344086,0.0086455331412103,-0.0005004170141784,0.0,,,0.0258481421647818,-0.028735632183908,0.0092592592592593,,-0.0012300123001232,-0.0186799501867994,,0.0,0.0237849017580145,0.0,0.0328638497652582,0.0054054054054055,0.0070671378091873,0.0,,,,0.0375939849624058,-0.0103734439834026,,0.0208333333333332,-0.0028248587570621,,0.0214285714285713,,,-0.0235294117647058,,,,0.0,0.0255152109911678,-0.0151515151515151
2020-10-07,0.0040983606557376,0.0,,0.0,,0.0,-0.0133928571428572,,0.0,0.0342857142857142,,,-0.0046242774566475,,,-0.011111111111111,0.004566210045662,,-0.0192307692307691,-0.0263157894736841,0.0,-0.0006249999999999,0.0069930069930068,-0.0103448275862069,-0.0106728538283062,-0.0549450549450549,0.0,-0.0298731642189585,-0.0029325513196482,-0.0647482014388488,,-0.0299212598425195,0.0325443786982249,0.0,0.0,-0.001231527093596,0.0,,0.0,-0.0343434343434343,0.0033333333333331,-0.0318181818181819,-0.0161290322580645,0.0035087719298245,0.0282828282828282,0.0095238095238094,-0.1419753086419753,-0.0448275862068965,0.0,-0.0041928721174003,,0.0277551020408164,0.0,,-0.005244755244755,0.0769230769230768,,0.0433734939759036,,,,-0.0092024539877302,-0.0047846889952152,
2020-10-08,-0.0040816326530612,0.0,,0.0,,0.0070754716981129,-0.0045248868778279,,,0.0,,,0.0,,,0.0089887640449437,0.0,-0.0241492864983533,-0.0053475935828877,0.0,0.0,0.0037523452157599,-0.0138888888888889,-0.0034843205574912,-0.0192307692307692,-0.0116279069767442,,0.0072251849303284,-0.0014705882352941,-0.0384615384615385,,0.0048701298701299,-0.0114613180515759,0.0091743119266054,0.0047846889952154,-0.004932182490752,0.0190355329949238,,-0.000956937799043,-0.0167364016736402,0.0,0.0,0.0,0.0,0.0019646365422396,0.0188679245283018,-0.0431654676258991,-0.0577617328519856,-0.0289855072463767,-0.0105263157894736,,0.0166799046862589,0.0,,0.0070298769771528,,,-0.0173210161662817,,-0.0137174211248284,,0.0,0.0048076923076922,
2020-10-09,0.0,0.0350877192982457,,0.0,,0.0163934426229508,0.0227272727272727,,,0.011049723756906,-0.0192307692307692,-0.0222222222222222,0.002322880371661,,,-0.0044543429844099,-0.0007575757575757,,0.0053763440860215,-0.0067567567567567,-0.0018518518518519,,0.0,0.0139860139860139,0.0306073648971783,-0.0235294117647059,0.0,0.004269854824936,-0.0058910162002945,-0.048,,0.0016155088852989,-0.0028985507246377,0.0,0.0,-0.0074349442379182,,,0.0038314176245211,0.028723404255319,-0.0265780730897008,0.0046948356807512,-0.0010928961748634,0.0139860139860139,0.0,0.0046296296296295,-0.0225563909774436,-0.0344827586206896,0.007462686567164,-0.002127659574468,-0.0035377358490567,-0.015625,-0.0028328611898016,,-0.0087260034904015,,0.0,-0.0011750881316098,0.0,,0.0023094688221709,-0.0092879256965943,-0.0047846889952152,
2020-10-12,,,,0.0,,-0.0092165898617511,0.0,,,0.0109289617486338,,-0.0075757575757575,0.0011587485515642,,,-0.0011185682326622,-0.0257771038665656,,0.0,0.0,-0.0166975881261595,,0.0126760563380283,0.003448275862069,0.0208816705336427,0.0,0.0,-0.0136054421768706,,0.0,,0.0,,0.0,,-0.0249687890137328,,,0.0019083969465647,-0.0031023784901756,0.023890784982935,0.0140186915887849,-0.0038293216630197,-0.0034482758620688,,,,-0.0158730158730159,-0.0074074074074074,0.0021321961620468,,0.0222222222222223,-0.0198863636363635,,0.028169014084507,,,-0.0058823529411765,,,0.0,-0.01875,0.0,0.0
2020-10-13,-0.0004098360655736,-0.0508474576271185,,0.0,,-0.0046511627906975,-0.0133333333333331,,0.0083478260869565,-0.0054054054054054,,,0.0266203703703702,,,-0.0145576707726762,-0.0023346303501945,,-0.0053475935828877,0.0136054421768707,-0.0018867924528301,,0.0,0.0,-0.0163636363636363,0.036144578313253,-0.0285714285714285,-0.0008620689655172,,-0.0252100840336134,,0.0129032258064516,0.0145348837209302,0.018181818181818,,0.0307298335467351,-0.0280199252801993,,-0.0019047619047618,-0.0082987551867219,-0.0233333333333333,0.0046082949308756,-0.0005491488193301,0.0,,,0.0,0.0,-0.0074626865671642,0.0425531914893617,,,0.0,,0.0119863013698631,0.2218045112781954,,-0.0011834319526626,,,0.0,0.0012738853503184,-0.0048076923076924,0.0
2020-10-14,0.0,-0.0357142857142857,,0.0,,0.0186915887850467,0.0315315315315314,,,0.0,,0.0,0.0,,,0.0159090909090908,0.002340093603744,,0.0,0.0067114093959732,-0.0075614366729678,,-0.0125173852573019,-0.0240549828178695,0.0083179297597042,0.0232558139534884,-0.0029411764705882,0.0077653149266607,-0.0029629629629629,0.0,,-0.0366242038216561,0.0,0.0,,0.0024844720496894,0.0237027546444588,,-0.0076335877862595,0.0156903765690377,0.023890784982935,0.013761467889908,-0.001098901098901,-0.0034602076124568,,0.0414746543778801,-0.0230769230769231,0.0282258064516127,-0.0225563909774436,0.0306122448979591,,,-0.0144927536231884,0.0,-0.0084602368866327,0.036923076923077,,0.0011848341232227,,0.0,0.0,0.0178117048346055,,
2020-10-16,-0.007790077900779,-0.0185185185185184,,0.0,,0.0091743119266054,-0.0087336244541484,,0.0,-0.0217391304347825,-0.0196078431372549,,-0.0011273957158962,,,-0.0290827740492169,0.0,,0.0053763440860215,-0.02,-0.0038095238095237,,0.004225352112676,0.0070422535211267,-0.0004582951420715,0.0681818181818181,0.0294985250737462,0.0,,-0.0258620689655172,,0.0165289256198348,0.0286532951289397,0.0,,-0.0086741016109046,0.0381727158948685,,0.0,-0.0010298661174048,-0.0166666666666666,0.0316742081447962,0.0214521452145215,-0.0104166666666666,-0.0725490196078429,,0.0708661417322835,0.0274509803921569,-0.0153846153846154,0.0,,,0.0,,0.0102389078498292,0.0311572700296736,,0.0059171597633136,,,,-0.0124999999999999,-0.013526570048309,
2020-10-19,0.0123966942148761,-0.0188679245283018,,,,0.0068181818181816,0.0044052863436121,,,0.0,,,-0.0067720090293452,,,0.019585253456221,0.0,-0.0877390326209225,0.0,0.0136054421768707,-0.005736137667304,,0.0084151472650773,0.0,-0.0119211370930765,0.0425531914893617,,0.0171232876712328,0.0104011887072807,-0.0265486725663715,,0.0,,0.0,-0.0047619047619048,0.01625,-0.0319469559975889,,0.0,-0.0061855670103091,0.0,0.0570175438596491,-0.0091545503500269,0.0105263157894737,0.0,,0.0073529411764705,0.0267175572519082,0.015625,0.0079207920792079,,,0.0,,-0.0135135135135134,0.0287769784172662,,0.0,0.0,,0.0599078341013825,0.0126582278481011,0.027424094025465,0.0
2020-10-20,0.0,0.0192307692307691,,0.0,,-0.020316027088036,-0.0043859649122806,,,-0.0055555555555555,,,-0.0170454545454545,,,-0.0011299435028248,-0.0167315175097275,0.0604192355117139,-0.0053475935828877,-0.0067114093959731,0.0038461538461538,,0.0139082058414463,0.0139860139860139,-0.0004640371229699,-0.0510204081632652,0.0028653295128939,-0.0168350168350168,0.0147058823529413,0.0272727272727271,,-0.0276422764227641,-0.0111420612813371,0.0,,0.0086100861008608,0.0,,0.0,0.0,0.0135593220338983,,-0.0119565217391304,-0.0208333333333333,0.0,-0.0265486725663715,0.0364963503649633,0.0,-0.0153846153846154,0.0058939096267192,,,0.0,,0.017123287671233,0.0447552447552446,,-0.0023529411764705,,0.0125173852573017,-0.0543478260869565,0.0,0.0,0.0
2020-10-21,-0.0004081632653062,0.0188679245283018,0.0,0.0,,-0.052995391705069,-0.0044052863436124,,,0.0055865921787709,,,0.0,,,-0.0045248868778279,0.0130589631974673,0.0,0.0053763440860215,0.0202702702702703,0.0057471264367816,,0.0288065843621398,-0.0103448275862069,-0.0060352831940575,,,-0.0299657534246575,0.0289855072463767,-0.0088495575221236,,0.0301003344481605,0.0084507042253521,0.0,,-0.0036585365853657,-0.0423412204234122,,0.0,-0.012448132780083,-0.0167224080267559,-0.0829875518672199,-0.0005500550055004,0.0106382978723404,-0.0718816067653278,-0.0272727272727273,,0.0371747211895912,0.015625,0.015625,,,-0.0088235294117646,,-0.005050505050505,0.0441767068273093,,-0.0070754716981132,0.0108695652173913,0.0,-0.000919540229885,-0.03,-0.013346043851287,
2020-10-22,,0.0,0.0,-0.0102226578910514,,0.0024330900243307,-0.0088495575221236,,,0.0,0.0127999999999999,0.0229007633587785,0.0,,,-0.003409090909091,-0.0058593750000001,0.0,0.0,0.0,-0.0171428571428571,,0.0213333333333334,0.0104529616724737,0.0060719290051376,-0.0537634408602151,,0.0298323036187113,-0.0014084507042253,0.0267857142857141,,-0.0275974025974026,,0.0,,0.0036719706242349,0.0,,-0.0009615384615384,-0.0157563025210084,-0.0034013605442175,0.0180995475113121,0.0016510731975782,0.0,,0.0280373831775702,0.0633802816901409,0.0,-0.0153846153846154,-0.0096153846153845,,,-0.0029673590504452,-0.0117647058823529,-0.0050761421319797,0.0294871794871793,-0.0257731958762886,-0.0023752969121139,0.0064516129032257,-0.0041208791208791,0.0032213529682467,-0.0012886597938144,0.0270531400966185,
2020-10-23,,0.0,,,,0.0,0.0044642857142855,,,0.011111111111111,,-0.0223880597014926,0.0034682080924854,,,0.0,0.0039292730844793,-0.0441860465116278,0.017825311942959,0.0066225165562914,-0.0174418604651162,0.0218068535825544,-0.0078328981723237,0.0,0.0106778087279479,0.0,-0.0285714285714285,-0.005827905382242,0.0155148095909731,0.0260869565217392,,0.0250417362270449,-0.0195530726256983,-0.0044642857142855,0.0,-0.0036585365853657,-0.005851755526658,,0.0009624639076033,0.0117395944503737,0.0034129692832762,0.0,-0.0005494505494504,0.0,0.0045558086560364,,0.0529801324503311,0.0,0.015625,-0.0019417475728156,,,0.0119047619047618,0.0119047619047618,-0.0068027210884353,0.0921544209215441,,0.0059523809523809,0.0096153846153845,-0.0068965517241379,-0.0293577981651376,0.0296774193548388,0.0028222013170271,-0.0292307692307692
2020-10-26,,0.0,-0.0009000900090009,,,0.0194174757281553,0.0222222222222221,,,0.0109890109890109,,-0.0076335877862595,0.0023041474654377,,,-0.0205245153933865,-0.0129158512720157,0.0291970802919707,-0.0070052539404553,-0.0131578947368421,0.0157790927021697,,0.0092105263157895,0.0137931034482758,-0.0004593477262286,0.0340909090909091,,0.0,0.0,,,0.0,-0.0028490028490028,0.0,,-0.0208078335373317,-0.0353172007848265,,-0.0019230769230769,-0.0094936708860758,-0.0068027210884353,-0.031111111111111,-0.0060472787245741,-0.024561403508772,-0.0226757369614514,,0.0188679245283018,0.0,0.0,0.0097276264591441,,,0.0,,-0.0034246575342464,0.0604332953249715,,-0.0118343195266271,0.0592592592592593,,-0.0028355387523628,-0.0288220551378446,-0.0056285178236398,0.0301109350237718
2020-10-27,0.0,-0.0185185185185184,0.0,0.0,,-0.0023809523809523,0.0130434782608697,,,-0.0217391304347825,-0.0298183254344391,-0.0307692307692307,0.028735632183908,,,0.0128055878928987,-0.0007930214115781,0.0165484633569739,0.0,-0.0066666666666667,-0.0019417475728156,-0.0036585365853657,0.0,0.0034013605442178,0.0004595588235292,-0.021978021978022,0.0,-0.0068965517241379,-0.0277777777777777,0.0,,0.0,-0.0057142857142856,0.0,-0.0071770334928228,-0.0024999999999999,0.0264406779661017,,-0.0028901734104047,0.0010649627263046,0.0068493150684931,-0.036697247706422,-0.0044247787610618,0.0179856115107914,0.0023201856148493,,,-0.003584229390681,-0.0076923076923076,-0.0077071290944122,-0.029585798816568,,-0.0058823529411764,,-0.0120274914089347,0.0,0.0,-0.0083832335329341,0.0139860139860139,,-0.004739336492891,0.0,-0.0018867924528301,0.0
2020-10-28,-0.0036749693752552,0.0188679245283018,0.0003003003003003,-0.0035370684776456,,0.0023866348448686,0.0085836909871244,,,0.0222222222222221,,,-0.0290502793296089,,,0.0,0.0099206349206348,,0.0,-0.0134228187919462,-0.0194552529182878,0.0,-0.0013037809647978,-0.0237288135593219,-0.0018373909049149,-0.0449438202247191,,-0.0086805555555555,0.0185714285714284,,,0.0,-0.0028735632183907,0.0,,0.0025062656641603,-0.0052840158520475,,0.0048309178743961,-0.0148936170212766,0.0,-0.0142857142857144,-0.0055555555555556,-0.0035335689045937,,-0.040909090909091,,-0.0215827338129495,0.0077519379844961,-0.0291262135922331,,-0.1013198757763975,0.0059171597633136,,-0.0017391304347825,0.0118279569892472,0.0264550264550265,-0.001207729468599,0.0098522167487684,,0.0,0.0193548387096773,-0.0094517958412098,0.0
2020-10-30,0.0,,,,,0.0,,,,-0.0434782608695653,,,-0.0057537399309549,,,-0.0011494252873562,0.0058939096267192,,-0.0440917107583774,-0.0068027210884353,-0.0238095238095238,,-0.02088772845953,0.0277777777777779,-0.0064427059364933,0.0117647058823529,,0.0157618213660244,-0.02945301542777,0.0,,0.0,0.0288184438040344,0.0,,0.0,0.0365205843293492,,-0.0009615384615384,-0.0032397408207343,0.0,-0.0193236714975845,-0.0027932960893852,0.0177304964539009,,,,-0.0073529411764705,-0.0076923076923076,0.03,-0.0243902439024389,,-0.0058823529411764,,-0.0174216027874565,0.0095642933049946,0.0298969072164949,-0.0145102781136637,-0.0058536585365853,,-0.0223809523809522,-0.0006329113924051,-0.0076335877862595,
2020-11-02,0.0,0.0185185185185186,,,,-0.0095238095238094,-0.0297872340425533,,,0.0,0.0075310400977,0.0079365079365079,0.0,,,0.0,-0.00390625,,0.011070110701107,0.0,0.0182926829268292,-0.0024479804161565,-0.0133333333333333,-0.0222972972972973,0.002315886984715,0.0,,-0.0086206896551723,0.0,,,-0.0228013029315959,0.0084033613445377,0.0,,-0.00875,0.0,,,-0.0119176598049838,0.0136054421768707,0.0098522167487684,-0.0084033613445378,-0.0209059233449477,,-0.028436018957346,0.0185185185185183,0.0,0.0,0.0097087378640776,,-0.0299784017278618,-0.0029585798816567,,-0.00354609929078,-0.0052631578947369,,-0.0184049079754601,-0.0294406280667319,,-0.0014612761811982,0.000633312222926,0.0096153846153845,
2020-11-03,-0.0040983606557376,0.0181818181818183,,0.0,,0.0096153846153845,0.0,,0.0,-0.0284090909090909,,,0.0289351851851851,,,-0.0103567318757191,-0.0019607843137254,-0.0569767441860465,0.0,0.0068493150684931,0.0219560878243514,-0.0030674846625767,0.0108108108108109,0.0020732550103661,-0.0004621072088725,0.0,-0.0029411764705882,0.0086956521739129,0.0289017341040462,0.0,,0.0,0.0166666666666666,0.0224215246636771,-0.091566265060241,0.0,0.0,0.0,0.0009624639076033,-0.0065789473684209,-0.0134228187919462,0.0341463414634148,0.0,0.0427046263345196,-0.0023148148148149,0.0,,-0.0222222222222222,0.0,0.0,-0.025,0.0553972212326328,-0.0029673590504452,0.0,0.012455516014235,0.0052910052910053,,0.02,0.0101112234580382,,-0.024390243902439,-0.0012658227848102,0.0095238095238094,
2020-11-04,0.0,-0.0178571428571429,,,,-0.0238095238095239,-0.0307017543859648,,0.0,-0.0116959064327485,,0.062992125984252,-0.0269966254218222,,,0.0,-0.0019646365422396,0.0295930949445129,-0.0036496350364964,0.0068027210884353,0.00390625,0.0,-0.0106951871657754,-0.0096551724137931,-0.0004623208506703,0.0,-0.0058997050147492,,-0.0014044943820223,,,-0.0299999999999999,-0.0191256830601094,0.0,,0.008827238335435,0.0,,,0.019867549668874,-0.0238095238095237,0.009433962264151,-0.0011299435028248,0.023890784982935,0.0,,,-0.0227272727272727,0.0,0.0096153846153845,,0.0,0.0059523809523809,,-0.0175746924428823,0.0052631578947368,,0.0098039215686274,-0.01001001001001,-0.0041666666666666,0.0,-0.0019011406844106,0.0292452830188678,
2020-11-05,0.0037037037037037,0.0181818181818183,0.0312218552987091,0.0556581002413743,,0.0195121951219512,0.0271493212669684,,,-0.0177514792899408,,-0.0148148148148148,0.0011560693641619,,,0.0,-0.0145669291338581,,0.0,0.0,0.0447470817120623,0.0,0.0270270270270269,0.0,-0.0009250693802035,0.0116279069767442,,0.0068965517241379,-0.0436005625879044,0.0084745762711864,,0.0051546391752577,0.0,0.0,,0.0,,,0.0,0.0075757575757575,0.0034843205574912,-0.0093457943925233,0.001131221719457,0.0433333333333332,,0.0585365853658537,-0.012121212121212,0.0,0.0,0.0,,0.0,-0.0236686390532544,,0.0017889087656528,0.0,,0.0,0.0,-0.0097629009762901,0.0,-0.0095238095238096,-0.0009165902841429,
2020-11-06,-0.0118901189011889,0.0357142857142855,,0.0065904505716207,,-0.0143540669856457,-0.0044052863436124,,,0.0180722891566265,-0.0103030303030302,0.0,0.0369515011547343,,,-0.0023255813953487,0.0007990411506193,,0.0,0.0067567567567567,0.0055865921787709,-0.0006153846153846,0.0,0.0027855153203342,0.0037037037037035,0.0,,-0.0068493150684931,0.0441176470588235,,,0.023931623931624,,0.0,-0.0106100795755967,-0.0012499999999999,-0.0249839846252402,0.0,0.0,-0.0032223415682063,-0.0208333333333333,-0.0094339622641509,0.0254237288135592,0.0095846645367412,-0.0464037122969835,0.0138248847926267,,0.0,-0.0077519379844961,-0.0133333333333334,,-0.0295358649789029,-0.0030303030303029,,0.0160714285714287,0.0,,0.0,-0.0050556117290192,0.0253521126760565,,0.0185897435897437,-0.036697247706422,
