"Date","Price","Open","High","Low","Vol.","Change %"
"08/04/2023","16.40","16.50","16.50","16.40","0.72K","-1.20%"
"08/01/2023","16.60","16.40","16.68","16.40","2.01K","1.22%"
"07/31/2023","16.40","16.40","16.40","16.39","6.49K","0.06%"
"07/28/2023","16.39","16.39","16.39","16.39","0.81K","0.00%"
"07/26/2023","16.39","16.30","16.39","16.30","1.30K","-0.06%"
"07/21/2023","16.40","16.38","16.40","16.38","0.62K","0.12%"
"07/20/2023","16.38","16.38","16.38","16.38","1.14K","0.00%"
"07/18/2023","16.38","16.20","16.40","16.20","1.32K","-0.12%"
"07/17/2023","16.40","16.40","16.40","16.40","0.01K","3.80%"
"07/14/2023","15.80","15.88","15.88","15.80","1.00K","-2.47%"
"07/11/2023","16.20","16.00","16.39","16.00","1.54K","1.57%"
"07/10/2023","15.95","15.80","15.95","15.80","0.31K","0.00%"
"07/07/2023","15.95","15.95","16.00","15.95","0.33K","-0.31%"
"07/06/2023","16.00","16.00","16.00","16.00","1.58K","0.00%"
"07/05/2023","16.00","16.00","16.00","16.00","0.06K","0.00%"
"06/27/2023","16.00","16.00","16.00","16.00","0.00K","2.89%"
"06/26/2023","15.55","16.00","16.00","15.55","0.48K","-2.81%"
"06/23/2023","16.00","16.00","16.00","16.00","0.00K","1.52%"
"06/21/2023","15.76","15.52","16.08","15.52","0.66K","-2.05%"
"06/20/2023","16.09","16.09","16.09","16.09","0.00K","3.81%"
"06/19/2023","15.50","15.80","15.98","15.50","0.12K","-3.73%"
"06/14/2023","16.10","16.00","16.10","15.80","0.47K","-0.56%"
"06/09/2023","16.19","16.19","16.19","16.19","0.01K","0.25%"
"06/08/2023","16.15","16.15","16.15","16.15","0.16K","0.00%"
"06/05/2023","16.15","16.10","16.15","16.10","0.01K","0.31%"
"06/02/2023","16.10","15.55","16.10","15.55","0.65K","1.39%"
"06/01/2023","15.88","15.50","15.88","15.50","0.00K","0.19%"
"05/31/2023","15.85","15.50","15.85","15.50","0.51K","0.00%"
"05/30/2023","15.85","16.00","16.00","15.50","2.09K","1.67%"
"05/29/2023","15.59","16.00","16.20","15.58","0.92K","-2.56%"
"05/26/2023","16.00","15.95","16.00","15.50","3.05K","0.00%"
"05/25/2023","16.00","16.38","16.38","16.00","1.22K","-7.25%"
"05/24/2023","17.25","17.20","17.25","16.90","2.39K","0.00%"
"05/23/2023","17.25","17.24","17.25","16.70","1.40K","1.47%"
"05/22/2023","17.00","17.00","17.00","16.70","1.87K","0.00%"
"05/19/2023","17.00","17.15","17.15","17.00","0.14K","-0.87%"
"05/18/2023","17.15","17.25","17.25","17.00","0.69K","-0.06%"
"05/17/2023","17.16","17.16","17.16","17.16","0.09K","1.42%"
"05/16/2023","16.92","17.64","17.64","16.92","2.16K","-2.20%"
"05/15/2023","17.30","16.90","17.30","16.90","1.55K","1.76%"
"05/12/2023","17.00","16.50","17.50","16.50","1.21K","0.59%"
"05/11/2023","16.90","16.01","16.90","16.01","3.09K","3.36%"
"05/10/2023","16.35","16.39","16.39","16.02","0.32K","-1.57%"
"05/09/2023","16.61","16.61","16.61","16.61","0.00K","3.81%"
"05/08/2023","16.00","16.50","16.50","16.00","0.30K","-1.23%"
"05/05/2023","16.20","16.00","16.20","15.90","3.88K","-0.74%"
"05/04/2023","16.32","17.00","17.00","16.32","0.01K","-0.49%"
"05/03/2023","16.40","15.91","16.40","15.70","2.37K","2.50%"
"05/02/2023","16.00","16.00","16.00","15.90","2.40K","0.00%"
"04/28/2023","16.00","16.00","16.00","15.86","2.78K","0.00%"
"04/27/2023","16.00","16.00","16.00","16.00","0.70K","0.00%"
"04/26/2023","16.00","16.50","16.50","16.00","1.73K","0.00%"
"04/25/2023","16.00","16.00","16.00","15.96","2.02K","0.00%"
"04/24/2023","16.00","15.59","16.21","15.49","1.13K","4.58%"
"04/20/2023","15.30","15.00","15.30","15.00","1.86K","2.07%"
"04/19/2023","14.99","14.99","14.99","14.99","3.14K","0.00%"
"04/18/2023","14.99","14.99","14.99","14.99","4.30K","-0.07%"
"04/17/2023","15.00","14.99","15.00","14.99","1.88K","0.00%"
"04/14/2023","15.00","14.70","15.00","14.70","0.89K","0.00%"
"04/13/2023","15.00","15.00","15.00","15.00","2.02K","0.33%"
"04/12/2023","14.95","15.00","15.00","14.95","1.02K","2.54%"
"04/11/2023","14.58","14.70","14.73","14.55","1.81K","-0.95%"
"04/10/2023","14.72","14.80","14.80","14.70","4.25K","0.14%"
"04/07/2023","14.70","14.53","14.98","14.53","0.04K","-2.00%"
"04/06/2023","15.00","15.28","15.28","15.00","0.97K","0.00%"
"04/05/2023","15.00","14.60","15.00","14.60","5.96K","2.88%"
"04/04/2023","14.58","14.10","14.58","14.10","3.85K","3.40%"
"04/03/2023","14.10","14.57","14.57","14.10","0.53K","-1.40%"
"03/31/2023","14.30","13.98","14.30","13.98","9.26K","2.14%"
"03/30/2023","14.00","14.10","14.10","13.90","12.87K","1.52%"
"03/29/2023","13.79","13.80","13.89","13.79","15.45K","0.66%"
"03/28/2023","13.70","13.99","13.99","13.70","9.39K","-0.29%"
"03/27/2023","13.74","13.71","13.84","13.71","9.66K","-0.07%"
"03/24/2023","13.75","13.85","13.85","13.70","3.91K","0.07%"
"03/23/2023","13.74","13.75","13.75","13.74","4.68K","-0.07%"
"03/22/2023","13.75","13.61","13.82","13.61","9.09K","2.61%"
"03/21/2023","13.40","13.40","13.40","13.40","0.00K","0.00%"
"03/17/2023","13.40","13.40","13.40","13.40","0.40K","0.75%"
"03/13/2023","13.30","13.30","13.30","13.30","0.62K","0.00%"
"03/09/2023","13.30","13.30","13.30","13.30","0.45K","0.00%"
"03/08/2023","13.30","13.30","13.30","13.30","1.50K","-2.28%"
