"Date","Price","Open","High","Low","Vol.","Change %"
"09/21/2023","6.18","6.20","6.25","6.13","11.15K","-0.32%"
"09/20/2023","6.20","6.12","6.23","6.12","7.17K","1.31%"
"09/19/2023","6.12","6.15","6.26","6.12","16.23K","0.00%"
"09/18/2023","6.12","6.13","6.14","6.00","35.07K","-1.29%"
"09/15/2023","6.20","6.35","6.35","6.08","14.47K","-3.13%"
"09/14/2023","6.40","6.47","6.47","6.40","5.09K","-1.54%"
"09/13/2023","6.50","6.60","6.60","6.50","11.45K","-4.27%"
"09/12/2023","6.79","6.82","6.82","6.70","6.50K","-1.31%"
"09/11/2023","6.88","6.79","6.88","6.79","0.36K","1.33%"
"09/08/2023","6.79","6.70","6.79","6.65","1.03K","0.00%"
"09/07/2023","6.79","6.79","6.79","6.70","0.50K","0.00%"
"09/06/2023","6.79","6.88","6.88","6.79","0.38K","-0.15%"
"09/05/2023","6.80","6.88","6.88","6.80","0.36K","-1.16%"
"09/04/2023","6.88","6.88","6.88","6.88","0.04K","-0.29%"
"09/01/2023","6.90","6.90","6.90","6.90","0.05K","0.00%"
"08/31/2023","6.90","6.95","6.95","6.90","0.21K","0.00%"
"08/30/2023","6.90","6.90","6.90","6.90","0.02K","0.00%"
"08/29/2023","6.90","6.98","6.98","6.90","0.10K","-1.15%"
"08/28/2023","6.98","6.98","6.98","6.98","0.07K","1.16%"
"08/25/2023","6.90","6.86","6.90","6.86","1.76K","0.00%"
"08/24/2023","6.90","6.76","6.90","6.76","0.49K","2.07%"
"08/23/2023","6.76","6.99","6.99","6.76","6.92K","-2.03%"
"08/22/2023","6.90","6.76","6.97","6.76","5.39K","1.47%"
"08/21/2023","6.80","6.80","6.80","6.76","1.41K","0.59%"
"08/18/2023","6.76","6.65","6.76","6.60","1.89K","1.65%"
"08/17/2023","6.65","6.65","6.65","6.62","4.04K","0.00%"
"08/16/2023","6.65","6.79","6.79","6.60","1.17K","-2.06%"
"08/15/2023","6.79","6.80","6.80","6.76","0.88K","-0.15%"
"08/14/2023","6.80","6.80","6.80","6.80","0.01K","0.00%"
"08/11/2023","6.80","6.93","6.93","6.78","3.03K","-1.16%"
"08/10/2023","6.88","6.81","6.88","6.80","2.77K","-0.15%"
"08/08/2023","6.89","6.94","6.94","6.89","2.08K","-0.58%"
"08/07/2023","6.93","6.90","6.93","6.90","3.65K","-0.14%"
"08/04/2023","6.94","6.90","6.95","6.90","4.75K","-0.14%"
"08/03/2023","6.95","6.95","6.95","6.90","6.87K","0.14%"
"08/02/2023","6.94","6.80","6.94","6.80","4.07K","0.58%"
"08/01/2023","6.90","6.95","6.95","6.80","0.26K","0.00%"
"07/31/2023","6.90","6.90","6.94","6.80","0.48K","-0.72%"
"07/28/2023","6.95","6.95","6.95","6.80","1.22K","-0.71%"
"07/27/2023","7.00","7.05","7.09","6.86","0.22K","2.04%"
"07/26/2023","6.86","7.00","7.10","6.86","3.87K","-2.00%"
"07/24/2023","7.00","7.10","7.10","7.00","0.17K","0.00%"
"07/21/2023","7.00","7.00","7.00","7.00","1.90K","0.00%"
"07/20/2023","7.00","6.85","7.00","6.85","0.25K","2.94%"
"07/18/2023","6.80","6.80","6.80","6.80","0.08K","0.00%"
"07/17/2023","6.80","6.85","6.86","6.80","3.21K","-0.87%"
"07/14/2023","6.86","6.86","6.86","6.85","0.57K","0.00%"
"07/13/2023","6.86","7.00","7.00","6.86","0.74K","0.15%"
"07/12/2023","6.85","6.87","6.87","6.85","5.55K","-0.29%"
"07/11/2023","6.87","7.00","7.00","6.86","1.14K","0.00%"
"07/10/2023","6.87","7.00","7.00","6.85","3.48K","-0.43%"
"07/07/2023","6.90","7.08","7.08","6.86","2.14K","-2.54%"
"07/06/2023","7.08","7.20","7.20","6.95","0.14K","1.87%"
"07/05/2023","6.95","7.12","7.12","6.90","2.06K","-2.11%"
"07/04/2023","7.10","7.25","7.25","7.00","0.84K","-0.70%"
"07/03/2023","7.15","7.20","7.21","7.05","6.97K","-0.14%"
"06/30/2023","7.16","7.15","7.16","7.05","4.06K","0.85%"
"06/27/2023","7.10","7.00","7.16","7.00","2.93K","1.43%"
"06/26/2023","7.00","7.00","7.00","6.95","0.95K","0.57%"
"06/23/2023","6.96","7.00","7.00","6.95","1.46K","0.87%"
"06/22/2023","6.90","6.95","7.00","6.82","13.04K","0.73%"
"06/21/2023","6.85","6.95","6.95","6.83","4.47K","-0.44%"
"06/20/2023","6.88","6.94","6.95","6.86","1.65K","-0.29%"
"06/19/2023","6.90","6.93","6.95","6.86","7.00K","-0.58%"
"06/16/2023","6.94","6.83","6.95","6.83","0.25K","-0.14%"
"06/15/2023","6.95","6.85","6.95","6.81","12.38K","0.00%"
"06/14/2023","6.95","6.95","7.01","6.84","7.93K","0.00%"
"06/13/2023","6.95","6.87","6.95","6.85","6.07K","1.31%"
"06/12/2023","6.86","6.86","7.00","6.86","10.67K","-1.29%"
"06/09/2023","6.95","7.00","7.00","6.90","2.54K","-5.57%"
"06/08/2023","7.36","7.28","7.36","7.19","6.63K","2.36%"
"06/07/2023","7.19","7.20","7.20","7.19","2.37K","-0.83%"
"06/06/2023","7.25","7.17","7.25","7.17","2.00K","1.40%"
"06/05/2023","7.15","7.27","7.27","7.15","0.81K","-2.05%"
"06/02/2023","7.30","7.25","7.30","7.16","3.33K","1.39%"
"06/01/2023","7.20","7.19","7.20","7.12","2.15K","0.00%"
"05/31/2023","7.20","7.30","7.30","7.12","5.06K","-0.28%"
"05/30/2023","7.22","7.30","7.35","7.22","15.35K","0.00%"
"05/29/2023","7.22","7.25","7.34","7.22","1.35K","-1.63%"
"05/26/2023","7.34","7.40","7.40","7.25","7.86K","-1.34%"
"05/25/2023","7.44","7.40","7.45","7.35","4.14K","0.68%"
"05/24/2023","7.39","7.35","7.40","7.25","2.70K","-0.14%"
"05/23/2023","7.40","7.40","7.40","7.40","0.06K","0.68%"
"05/22/2023","7.35","7.38","7.39","7.24","0.68K","-0.41%"
"05/19/2023","7.38","7.25","7.38","7.25","2.87K","1.37%"
"05/18/2023","7.28","7.22","7.28","7.20","2.85K","0.69%"
"05/17/2023","7.23","7.20","7.24","7.20","5.11K","0.42%"
"05/16/2023","7.20","7.17","7.24","7.17","1.46K","-0.55%"
"05/15/2023","7.24","7.17","7.24","7.17","0.20K","0.00%"
"05/12/2023","7.24","7.15","7.24","7.15","5.25K","0.56%"
"05/11/2023","7.20","7.16","7.20","7.15","3.22K","0.00%"
"05/10/2023","7.20","7.15","7.20","7.15","2.34K","0.00%"
"05/09/2023","7.20","7.20","7.20","7.16","7.26K","-0.55%"
"05/08/2023","7.24","7.28","7.28","7.24","0.05K","1.69%"
"05/05/2023","7.12","7.10","7.22","7.10","27.75K","-1.52%"
"05/04/2023","7.23","7.23","7.23","7.20","0.62K","0.42%"
"05/03/2023","7.20","7.12","7.20","7.10","1.74K","0.00%"
"05/02/2023","7.20","7.12","7.23","7.06","3.15K","0.70%"
"04/28/2023","7.15","7.06","7.15","7.06","4.18K","0.00%"
"04/27/2023","7.15","7.10","7.15","7.05","0.60K","0.00%"
"04/26/2023","7.15","7.10","7.19","7.05","1.35K","-0.69%"
"04/25/2023","7.20","7.19","7.20","7.10","1.42K","-0.55%"
"04/24/2023","7.24","7.24","7.24","7.24","0.01K","-0.41%"
"04/20/2023","7.27","7.30","7.30","7.10","2.83K","-0.27%"
"04/19/2023","7.29","7.30","7.30","7.25","1.96K","-0.14%"
"04/18/2023","7.30","7.30","7.44","7.27","7.09K","0.00%"
"04/17/2023","7.30","7.02","7.30","7.02","6.83K","3.55%"
"04/14/2023","7.05","7.00","7.10","6.91","4.90K","0.71%"
"04/13/2023","7.00","7.10","7.10","7.00","0.44K","0.00%"
"04/12/2023","7.00","7.03","7.10","7.00","3.30K","-0.43%"
"04/11/2023","7.03","7.05","7.05","7.02","1.06K","0.00%"
"04/10/2023","7.03","7.12","7.12","6.90","0.95K","-0.28%"
"04/07/2023","7.05","7.01","7.06","7.00","2.66K","-0.14%"
"04/06/2023","7.06","7.05","7.06","7.00","1.31K","-0.42%"
"04/05/2023","7.09","7.10","7.10","7.05","6.27K","0.00%"
"04/04/2023","7.09","7.08","7.16","7.05","1.58K","-0.98%"
"04/03/2023","7.16","7.15","7.16","7.11","5.64K","0.00%"
"03/31/2023","7.16","7.15","7.16","7.15","0.22K","-0.28%"
"03/30/2023","7.18","7.14","7.18","7.14","1.40K","0.56%"
"03/29/2023","7.14","7.14","7.15","7.08","2.68K","-0.14%"
"03/28/2023","7.15","7.09","7.15","7.09","1.51K","0.00%"
"03/27/2023","7.15","7.08","7.15","7.08","0.03K","0.99%"
"03/24/2023","7.08","7.07","7.09","7.07","4.81K","-0.56%"
"03/23/2023","7.12","7.08","7.12","7.07","0.47K","0.56%"
"03/22/2023","7.08","7.08","7.17","7.07","3.86K","-0.98%"
"03/21/2023","7.15","7.08","7.18","7.08","0.31K","-0.56%"
"03/17/2023","7.19","7.20","7.20","7.10","0.59K","-0.14%"
"03/16/2023","7.20","7.12","7.20","7.12","1.44K","0.00%"
"03/15/2023","7.20","7.12","7.20","7.12","0.31K","0.00%"
"03/13/2023","7.20","7.20","7.20","7.11","0.09K","0.84%"
"03/10/2023","7.14","7.16","7.16","7.11","2.40K","-0.14%"
"03/09/2023","7.15","7.12","7.15","7.11","16.22K","-0.14%"
"03/08/2023","7.16","7.16","7.16","7.12","0.52K","0.56%"
"03/07/2023","7.12","7.14","7.14","7.12","0.78K","-0.56%"
"03/06/2023","7.16","7.14","7.17","7.14","0.53K","-0.28%"
"03/03/2023","7.18","7.15","7.18","7.14","0.98K","0.00%"
"03/02/2023","7.18","7.18","7.18","7.18","0.28K","0.00%"
"03/01/2023","7.18","7.19","7.19","7.18","0.00K","0.00%"
"02/28/2023","7.18","7.12","7.18","7.11","0.98K","0.56%"
"02/27/2023","7.14","7.13","7.14","7.12","0.50K","0.00%"
"02/24/2023","7.14","7.19","7.19","7.14","0.50K","0.14%"
"02/23/2023","7.13","7.20","7.20","7.10","53.15K","-0.97%"
"02/22/2023","7.20","7.22","7.22","7.14","6.00K","-0.28%"
"02/21/2023","7.22","7.28","7.28","7.22","5.71K","-0.82%"
"02/20/2023","7.28","7.27","7.28","7.27","0.56K","0.14%"
"02/17/2023","7.27","7.20","7.27","7.20","0.95K","-0.14%"
"02/16/2023","7.28","7.22","7.28","7.20","1.72K","0.00%"
"02/15/2023","7.28","7.28","7.28","7.28","0.00K","0.41%"
"02/14/2023","7.25","7.25","7.25","7.25","3.49K","0.14%"
"02/13/2023","7.24","7.34","7.34","7.24","3.01K","-0.69%"
"02/10/2023","7.29","7.34","7.34","7.25","16.15K","0.55%"
"02/09/2023","7.25","7.20","7.34","7.20","2.32K","0.00%"
"02/08/2023","7.25","7.25","7.35","7.25","2.43K","0.14%"
"02/07/2023","7.24","7.14","7.24","7.12","5.78K","1.40%"
"02/06/2023","7.14","7.14","7.14","7.10","2.72K","0.00%"
"02/03/2023","7.14","7.12","7.14","7.12","2.39K","0.00%"
"02/02/2023","7.14","7.14","7.14","7.13","2.72K","-0.83%"
"02/01/2023","7.20","7.25","7.25","7.20","6.62K","0.00%"
"01/31/2023","7.20","7.21","7.21","7.12","5.18K","-0.69%"
"01/30/2023","7.25","7.25","7.30","7.25","0.10K","-1.09%"
"01/27/2023","7.33","7.21","7.33","7.21","2.50K","0.41%"
"01/26/2023","7.30","7.20","7.32","7.20","3.78K","0.27%"
"01/25/2023","7.28","7.27","7.29","7.27","2.28K","0.00%"
"01/24/2023","7.28","7.29","7.29","7.17","2.37K","-0.14%"
"01/23/2023","7.29","7.15","7.30","7.15","6.17K","2.10%"
"01/20/2023","7.14","7.14","7.14","7.05","1.81K","-0.14%"
"01/19/2023","7.15","7.14","7.15","7.01","1.46K","0.00%"
"01/18/2023","7.15","6.95","7.19","6.95","2.77K","0.85%"
"01/17/2023","7.09","7.10","7.15","7.01","3.08K","0.00%"
"01/16/2023","7.09","6.90","7.09","6.90","24.30K","-0.28%"
"01/13/2023","7.11","6.95","7.11","6.90","5.16K","1.86%"
"01/12/2023","6.98","6.94","7.00","6.92","17.55K","0.29%"
"01/11/2023","6.96","6.98","7.00","6.96","1.45K","0.14%"
"01/10/2023","6.95","6.94","6.98","6.94","5.69K","-0.43%"
"01/09/2023","6.98","7.00","7.00","6.95","3.06K","-1.55%"
"01/06/2023","7.09","7.00","7.09","7.00","2.39K","0.00%"
"01/05/2023","7.09","7.12","7.12","7.00","0.18K","-0.14%"
"01/04/2023","7.10","7.15","7.15","7.01","3.96K","-1.39%"
"01/03/2023","7.20","7.30","7.30","7.15","1.24K","-1.37%"
"01/02/2023","7.30","7.69","7.69","7.30","1.10K","-4.95%"
"12/30/2022","7.68","7.60","7.70","7.59","31.41K","-1.41%"
"12/29/2022","7.79","7.48","7.95","7.48","25.81K","3.87%"
