"Date","Price","Open","High","Low","Vol.","Change %"
"11/22/2022","5.58","5.59","5.59","5.55","1.37K","0.18%"
"11/21/2022","5.57","5.58","5.60","5.57","5.79K","-0.18%"
"11/18/2022","5.58","5.60","5.60","5.58","3.73K","-0.71%"
"11/17/2022","5.62","5.62","5.67","5.62","3.21K","0.00%"
"11/16/2022","5.62","5.65","5.67","5.60","5.87K","-0.71%"
"11/15/2022","5.66","5.67","5.67","5.58","1.50K","0.00%"
"11/14/2022","5.66","5.57","5.66","5.57","1.16K","-0.18%"
"11/11/2022","5.67","5.67","5.67","5.60","1.58K","0.00%"
"11/10/2022","5.67","5.67","5.67","5.60","1.21K","0.00%"
"11/09/2022","5.67","5.53","5.67","5.53","1.16K","0.00%"
"11/08/2022","5.67","5.67","5.67","5.56","0.01K","2.90%"
"11/07/2022","5.51","5.69","5.69","5.49","1.08K","0.18%"
"11/04/2022","5.50","5.51","5.69","5.48","21.50K","-3.34%"
"11/03/2022","5.69","5.60","5.69","5.46","16.82K","-0.18%"
"11/02/2022","5.70","5.70","5.70","5.60","0.77K","2.70%"
"11/01/2022","5.55","5.51","5.83","5.50","31.93K","0.91%"
"10/31/2022","5.50","5.61","5.61","5.50","3.14K","-1.61%"
"10/28/2022","5.59","5.63","5.63","5.52","7.05K","-0.71%"
"10/27/2022","5.63","5.80","5.80","5.63","3.57K","-2.93%"
"10/26/2022","5.80","5.90","5.90","5.80","2.50K","-0.51%"
"10/25/2022","5.83","6.05","6.05","5.80","4.56K","-2.51%"
"10/24/2022","5.98","6.10","6.21","5.97","6.58K","-4.01%"
"10/21/2022","6.23","6.11","6.23","6.11","0.21K","-0.16%"
"10/20/2022","6.24","6.15","6.24","6.15","0.11K","-0.16%"
"10/19/2022","6.25","6.22","6.25","6.22","0.24K","-0.16%"
"10/18/2022","6.26","6.22","6.26","6.22","0.03K","0.00%"
"10/17/2022","6.26","6.15","6.26","6.15","0.40K","0.00%"
"10/14/2022","6.26","6.25","6.26","6.25","0.63K","0.16%"
"10/13/2022","6.25","6.13","6.32","6.13","4.71K","0.16%"
"10/12/2022","6.24","6.24","6.24","6.22","0.32K","0.00%"
"10/11/2022","6.24","6.22","6.24","6.22","1.60K","0.65%"
"10/10/2022","6.20","6.20","6.20","6.20","3.00K","0.00%"
"10/07/2022","6.20","6.20","6.20","6.10","3.37K","0.00%"
"10/06/2022","6.20","6.20","6.20","6.13","42.52K","0.00%"
"10/05/2022","6.20","6.23","6.23","6.20","2.45K","0.81%"
"10/04/2022","6.15","6.15","6.23","6.03","1.07K","1.99%"
"10/03/2022","6.03","6.09","6.14","6.03","2.10K","-0.99%"
"09/30/2022","6.09","6.07","6.10","6.02","1.87K","0.83%"
"09/29/2022","6.04","6.01","6.09","6.01","5.72K","-0.82%"
"09/28/2022","6.09","6.10","6.10","6.03","1.54K","-0.16%"
"09/27/2022","6.10","6.13","6.13","6.03","12.04K","-0.49%"
"09/26/2022","6.13","6.19","6.20","6.13","76.08K","-0.65%"
"09/23/2022","6.17","6.19","6.19","6.10","1.13K","-0.16%"
"09/22/2022","6.18","6.17","6.18","6.16","4.20K","0.00%"
"09/21/2022","6.18","6.15","6.19","6.13","65.18K","0.65%"
"09/20/2022","6.14","6.20","6.20","6.01","5.61K","-0.65%"
"09/19/2022","6.18","6.10","6.20","6.00","9.08K","-0.32%"
"09/16/2022","6.20","6.17","6.20","6.10","45.91K","1.81%"
"09/15/2022","6.09","6.20","6.20","6.09","3.76K","-0.81%"
"09/14/2022","6.14","6.09","6.16","6.09","3.04K","-0.65%"
"09/13/2022","6.18","6.09","6.18","6.09","1.18K","1.48%"
"09/12/2022","6.09","6.20","6.20","5.98","16.35K","-1.46%"
"09/09/2022","6.18","6.20","6.20","6.00","2.21K","3.00%"
"09/08/2022","6.00","6.18","6.18","5.99","15.48K","-2.60%"
"09/07/2022","6.16","6.20","6.20","6.10","0.90K","0.00%"
"09/06/2022","6.16","6.19","6.19","6.16","0.03K","-0.65%"
"09/05/2022","6.20","6.20","6.29","6.10","6.81K","-1.43%"
"09/02/2022","6.29","6.20","6.29","6.20","1.80K","1.94%"
"09/01/2022","6.17","5.96","6.24","5.96","133.06K","4.75%"
"08/31/2022","5.89","5.89","5.89","5.89","1.00K","0.00%"
"08/30/2022","5.89","5.89","5.89","5.83","0.12K","0.00%"
