"Date","Price","Open","High","Low","Vol.","Change %"
"09/19/2023","13.10","12.92","13.10","12.90","4.14K","1.47%"
"09/18/2023","12.91","13.00","13.04","12.91","0.97K","-0.69%"
"09/15/2023","13.00","13.00","13.00","13.00","0.14K","0.00%"
"09/14/2023","13.00","13.00","13.00","12.90","5.49K","0.00%"
"09/13/2023","13.00","13.00","13.00","13.00","10.02K","0.00%"
"09/12/2023","13.00","13.00","13.00","12.90","0.43K","0.00%"
"09/11/2023","13.00","13.10","13.10","13.00","1.10K","0.00%"
"09/08/2023","13.00","12.90","13.00","12.90","29.75K","0.78%"
"09/07/2023","12.90","12.90","12.90","12.80","3.80K","0.00%"
"09/06/2023","12.90","13.00","13.00","12.90","3.96K","-0.77%"
"09/05/2023","13.00","13.00","13.00","12.95","1.27K","0.00%"
"09/04/2023","13.00","13.00","13.00","13.00","1.19K","0.08%"
"09/01/2023","12.99","13.00","13.00","12.99","3.71K","-0.08%"
"08/31/2023","13.00","13.20","13.20","12.99","22.89K","0.00%"
"08/30/2023","13.00","13.00","13.10","13.00","63.14K","0.00%"
"08/29/2023","13.00","13.10","13.10","13.00","54.78K","-0.76%"
"08/28/2023","13.10","13.10","13.10","13.10","1.91K","0.00%"
"08/25/2023","13.10","13.30","13.30","13.10","11.73K","-1.50%"
"08/24/2023","13.30","13.30","13.30","13.29","20.42K","0.00%"
"08/23/2023","13.30","13.30","13.35","13.30","21.29K","0.00%"
"08/22/2023","13.30","13.25","13.30","13.00","1.37K","0.38%"
"08/21/2023","13.25","13.20","13.25","13.20","20.10K","0.38%"
"08/18/2023","13.20","13.28","13.28","13.00","0.30K","1.54%"
"08/17/2023","13.00","13.00","13.00","13.00","0.68K","-2.11%"
"08/16/2023","13.28","13.35","13.35","13.28","0.21K","0.00%"
"08/15/2023","13.28","13.28","13.28","13.00","0.07K","-0.52%"
"08/14/2023","13.35","13.18","13.35","13.13","0.69K","1.29%"
"08/11/2023","13.18","13.18","13.40","13.18","2.40K","-1.93%"
"08/10/2023","13.44","13.36","13.44","13.36","0.50K","0.60%"
"08/09/2023","13.36","13.00","13.36","13.00","1.02K","-0.15%"
"08/08/2023","13.38","13.44","13.44","13.38","0.04K","-0.82%"
"08/04/2023","13.49","13.49","13.49","13.49","0.00K","-0.07%"
"08/03/2023","13.50","13.29","13.50","13.29","0.96K","1.50%"
"08/02/2023","13.30","12.99","13.30","12.99","1.11K","2.31%"
