Day,ForecastedLogReturn,ForecastedVolatility
1,0.022334717,0.0002907837554063274
2,-0.008210196,-0.00010689151105327047
3,0.016678575,0.0002171444012837331
4,0.007852668,0.00010223672198000127
5,-0.024533916,-0.00031941592266002524
6,0.002946823,3.836575239985108e-05
7,0.007029894,9.152472816294171e-05
8,0.0034451536,4.48536997058485e-05
9,0.013441919,0.00017500520605388562
10,0.0024506033,3.1905289948049565e-05
11,0.006123714,7.972684767890542e-05
12,0.0067768083,8.822971640581852e-05
13,0.010452628,0.00013608654338544127
14,-0.0031666749,-4.1228084590043356e-05
15,0.011101435,0.00014453359363819935
16,0.007657158,9.969130983186578e-05
17,0.02313525,0.0003012061867206616
18,0.0029060834,3.783534958051387e-05
19,-0.00054522004,-7.098416776386833e-06
20,-0.005165283,-6.72486874982838e-05
21,-0.011113541,-0.000144691209440424
22,0.008089265,0.00010531706268777558
23,0.011099931,0.00014451401139952
24,0.0031674989,4.123881238302884e-05
25,-0.002590904,-3.3731915715707525e-05
26,0.005925665,7.714837610429361e-05
27,0.0057472787,7.482589834647294e-05
28,-0.0065106377,-8.476434523479762e-05
29,-0.0065948367,-8.586056259363491e-05
30,-0.00020513986,-2.6707900078903584e-06
31,0.010788136,0.00014045464363435478
32,0.0089367675,0.00011635100548403884
33,-0.0004548576,-5.921955435078969e-06
34,0.0006719025,8.747741438726695e-06
35,-0.0013634996,-1.775189349886037e-05
36,0.017752735,0.00023112927225933436
37,0.019510604,0.0002540156105520812
38,-0.009468923,-0.00012327933490626812
39,9.7142765e-05,1.2647367698126422e-06
40,-0.013917737,-0.00018120004422879008
41,-0.01291583,-0.0001681558603485339
42,-0.0022965637,-2.9899792858411615e-05
43,0.0039198226,5.10335874780956e-05
44,-0.002404452,-3.130443047644858e-05
45,-0.003316579,-4.3179739617232e-05
46,-0.00090487377,-1.1780878644842362e-05
47,0.013016354,0.00016946462077969948
48,0.0128673725,0.0001675249727567537
49,-0.014986463,-0.0001951141766406419
50,0.004323328,5.628696860585554e-05
51,-0.002437196,-3.173073520623666e-05
52,0.010412324,0.00013556181214018597
53,0.004135252,5.383834000517424e-05
54,0.003991483,5.19665568676082e-05
55,0.002888525,3.7606749678729745e-05
56,-0.004241168,-5.521729942756836e-05
57,-0.0006872996,-8.948201724154726e-06
58,0.019752145,0.00025716031195515576
59,0.0050480342,6.572218227318403e-05
60,-0.005291437,-6.889112806402293e-05
61,-0.0012744303,-1.6592268790553244e-05
62,-0.00035580434,-4.632345281445373e-06
63,-0.004574311,-5.9554607667115804e-05
64,-0.004933105,-6.42258749214161e-05
65,0.013405209,0.00017452726605263254
66,0.010585904,0.00013782171161080906
67,-0.0011226117,-1.4615687331683442e-05
68,0.0013407866,1.745618502261763e-05
69,0.0024522543,3.1926784941002386e-05
70,0.00038337367,4.991280365519994e-06
71,0.002539048,3.3056783177214694e-05
72,-0.0029243603,-3.807330409353088e-05
73,0.024604555,0.0003203355967401187
74,0.0046316837,6.0301563977012414e-05
75,-0.0075284955,-9.801620390946897e-05
76,0.004108656,5.34920799494677e-05
77,-0.011703065,-0.00015236642848381136
78,0.005709311,7.433158322860284e-05
79,0.0008114283,1.0564278261201288e-05
80,0.0124749765,0.00016241622737765417
