Day,ForecastedLogReturn,ForecastedVolatility
1,0.0016689652,5.803697503388827e-05
2,0.05145603,0.0017893436814118695
3,-0.0050932867,-0.0001771151092316307
4,-0.0025030123,-8.70403180370239e-05
5,-0.0051969374,-0.00018071947922853593
6,0.004397312,0.0001529131317164251
7,0.01483788,0.0005159757958015168
8,0.011118896,0.0003866510236304933
9,0.00393485,0.00013683136641449287
10,-0.004359791,-0.00015160836363876308
11,-0.025649225,-0.0008919319831957529
12,-0.0012197703,-4.2416568864857735e-05
13,0.0234517,0.0008155147663549738
14,0.0028843351,0.00010030052399031313
15,-0.0020103198,-6.990731863518919e-05
16,0.016623441,0.0005780673146426638
17,-0.005608473,-0.00019503031204380427
18,-0.0019547478,-6.797484466790133e-05
19,-0.1589881,-0.005528688386443165
20,-0.004737939,-0.0001647581737375862
21,0.027995536,0.000973523126231705
22,0.020876357,0.0007259591878743532
23,7.2621992e-06,2.52537364331341e-07
24,0.029882621,0.0010391450453941869
25,-0.0423192,-0.001471617497842598
26,-0.016643813,-0.0005787757265005565
27,0.037155453,0.0012920521593007093
28,0.055530857,0.0019310426346339608
29,0.011081983,0.00038536740362557536
30,0.001900289,6.6081080094101e-05
31,-0.025665462,-0.0008924966011133948
32,-0.015214484,-0.0005290719260679153
33,0.05710969,0.001985945363271206
34,0.072098725,0.0025071774105372914
35,0.0011392151,3.961532364887739e-05
36,-0.023686772,-0.0008236891927700443
37,-0.020111157,-0.0006993499249148293
38,0.07081014,0.0024623678506088312
39,0.11399177,0.0039639755826241085
40,-0.01851628,-0.0006438893146526386
41,-0.0111519545,-0.00038780059788795686
42,0.0698352,0.0024284651258204303
43,0.12354207,0.004296079994321635
44,-0.023569288,-0.0008196037607937508
45,-0.01205311,-0.0004191375724235606
46,0.038891938,0.0013524370642960344
47,0.012608976,0.0004384673967019841
48,-0.005397434,-0.00018769159074837305
49,0.007933061,0.0002758660511031016
50,-0.17470615,-0.006075271175831355
51,0.0017143915,5.961663971945352e-05
52,0.023146817,0.0008049126836873827
53,-0.007834906,-0.00027245279102543495
54,-0.0055728084,-0.00019379010550215343
55,-0.15562622,-0.005411781581225736
56,-0.15045786,-0.005232055737555945
57,0.059526928,0.002070002896242683
58,0.02144,0.0007455594030552886
59,-0.0026983076,-9.383156171726307e-05
60,0.025384586,0.0008827293653358448
61,-0.024509275,-0.0008522911029268078
62,-0.009799383,-0.00034076595627820764
63,0.033667557,0.0011707632661401635
64,-0.0026999821,-9.388979178586007e-05
65,-0.005369564,-0.00018672243902269703
66,0.009704845,0.00033747848351223773
67,-0.1541741,-0.005361285294820587
68,0.0068467576,0.0002380907028927737
69,-0.0028919943,-0.00010056686664000268
70,-0.0071980543,-0.0002503067753816109
71,-0.0018257886,-6.349038855566508e-05
72,-0.1496931,-0.00520546189034317
73,0.006715948,0.0002335419078984315
74,0.00054403837,1.8918513695164796e-05
75,0.005384052,0.00018722625218294694
76,-0.00083327293,-2.8976422121866858e-05
77,0.027855655,0.0009686588751844321
78,-0.004108658,-0.0001428754078782954
79,-0.006159789,-0.00021420189821590686
80,0.02874597,0.0009996188764172164
