Day,ForecastedLogReturn,ForecastedVolatility
1,-0.0002022494,-7.103733873852688e-06
2,-0.01432406,-0.000503113026390576
3,-0.007794703,-0.0002737782891762997
4,-0.016576918,-0.0005822415902081093
5,-0.086054094,-0.0030225324810674603
6,-0.0141131375,-0.0004957046718972344
7,-0.010020622,-0.0003519606584394556
8,-0.24392621,-0.008567574927575957
9,0.005200434,0.00018265813928054772
10,-0.017622797,-0.0006189766602792899
11,-0.23791493,-0.008356437020784315
12,-0.015271956,-0.000536406592021836
13,-0.076262236,-0.002678606830042755
14,0.0109240655,0.0003836928746636185
15,-0.04922077,-0.001728812317044218
16,-0.032561556,-0.0011436801483502709
17,0.026584337,0.0009337384986623475
18,0.0055145575,0.00019369129672845828
19,-0.01200386,-0.00042161919698927215
20,-0.090586804,-0.003181737716875733
21,-0.019053359,-0.0006692231877387802
22,0.009330042,0.00032770496733494414
23,-0.0005912119,-2.0765510007866605e-05
24,0.023875333,0.0008385884637818412
25,-0.030096095,-0.0010570842186143176
26,-0.020177193,-0.000708696335595292
27,0.006559166,0.00023038174840506767
28,0.01920149,0.0006744260719984102
29,0.022575555,0.0007929355374314796
30,0.008557424,0.00030056782423439337
31,0.0033407495,0.00011733926298571264
32,0.032071944,0.0011264832246549493
33,0.0075293104,0.00026445674110283436
34,0.01789048,0.0006283786457664288
35,0.027664034,0.0009716613862875392
36,0.042802393,0.001503375588672677
37,0.021193251,0.0007443839855827693
38,0.011169251,0.00039230468277593107
39,0.020627242,0.0007245036776180427
40,0.013845788,0.00048631439710309884
41,0.013893198,0.00048797960530987594
42,0.016013864,0.0005624651083316299
43,0.02809556,0.00098681816333138
44,0.023763603,0.0008346640731684155
45,0.033755485,0.001185615289497846
46,0.022870934,0.0008033102955122839
47,0.029778697,0.0010459360314123676
48,0.013409208,0.00047098009511252915
49,0.02393435,0.000840661321866292
50,0.012443686,0.0004370674656123097
51,0.016252777,0.0005708565722314557
52,0.029564634,0.0010384173739670507
53,0.020860488,0.0007326961251596782
54,0.026601084,0.0009343267156500162
55,0.027950471,0.0009817221146118304
56,0.004907075,0.00017235429958642256
57,0.032728925,0.0011495587853921976
58,0.012996349,0.0004564789860311415
59,0.019603007,0.0006885288212490877
60,0.019296227,0.000677753609805863
61,0.023752244,0.0008342651245319119
62,0.016853524,0.0005919570166459679
63,0.034876492,0.0012249891254438605
64,0.022596572,0.0007936737036278833
65,0.031325664,0.0011002711608787937
66,0.015745444,0.0005530372153895787
67,0.027908789,0.0009802580817178197
68,0.0023312385,8.188156619415708e-05
69,0.038371935,0.0013477618065130602
70,0.019185556,0.0006738664448031573
71,0.010086108,0.00035426076284874984
72,0.014610946,0.0005131895216255589
73,0.024767155,0.0008699124740339699
74,0.01678951,0.0005897086290121994
75,0.036170088,0.0012704249133021666
76,0.015509849,0.0005447622696139924
77,0.03148946,0.0011060243168638472
78,0.015064798,0.0005291304571405595
79,0.02437781,0.0008562372632122119
80,0.013740549,0.00048261800517747486
