Day,ForecastedLogReturn,ForecastedVolatility
1,0.031559445,0.000931304172388475
2,0.0071836966,0.00021198746152765625
3,0.002950675,8.707301484777596e-05
4,-0.0039084344,-0.00011533603598893227
5,-0.0008340975,-2.4613819610830305e-05
6,-0.01118967,-0.0003302018350382693
7,0.0018748711,5.532655176237836e-05
8,-0.00045141674,-1.3321092678401317e-05
9,3.497126e-05,1.0319852338709613e-06
10,-0.00018059682,-5.3293260568093065e-06
11,0.0023387137,6.901432710558697e-05
12,-0.00024124833,-7.119123183361208e-06
13,-0.00017651626,-5.208910654609437e-06
14,-2.9175717e-05,-8.609614943854686e-07
15,3.2194406e-05,9.50041576602109e-07
16,-0.00024124833,-7.119123183361208e-06
17,-0.00017651626,-5.208910654609437e-06
18,-0.00017651626,-5.208910654609437e-06
19,-0.00017651626,-5.208910654609437e-06
20,-0.00017651626,-5.208910654609437e-06
21,-0.00017651626,-5.208910654609437e-06
22,-0.00017651626,-5.208910654609437e-06
23,-0.00017651626,-5.208910654609437e-06
24,-0.00017651626,-5.208910654609437e-06
25,-0.00017651626,-5.208910654609437e-06
26,-0.00017651626,-5.208910654609437e-06
27,-0.00017651626,-5.208910654609437e-06
28,-0.00017651626,-5.208910654609437e-06
29,-0.00017651626,-5.208910654609437e-06
30,-0.00017651626,-5.208910654609437e-06
31,-0.00017651626,-5.208910654609437e-06
32,-0.00017651626,-5.208910654609437e-06
33,-0.00017651626,-5.208910654609437e-06
34,-0.00017651626,-5.208910654609437e-06
35,-0.00017651626,-5.208910654609437e-06
36,-0.00017651626,-5.208910654609437e-06
37,-0.00017651626,-5.208910654609437e-06
38,-0.00017651626,-5.208910654609437e-06
39,-0.00017651626,-5.208910654609437e-06
40,-0.00017651626,-5.208910654609437e-06
41,-0.00017651626,-5.208910654609437e-06
42,-0.00017651626,-5.208910654609437e-06
43,-0.00017651626,-5.208910654609437e-06
44,-0.00017651626,-5.208910654609437e-06
45,-0.00017651626,-5.208910654609437e-06
46,-0.00017651626,-5.208910654609437e-06
47,-0.00017651626,-5.208910654609437e-06
48,-0.00017651626,-5.208910654609437e-06
49,-0.00017651626,-5.208910654609437e-06
50,-0.00017651626,-5.208910654609437e-06
51,-0.00017651626,-5.208910654609437e-06
52,-0.00017651626,-5.208910654609437e-06
53,-0.00017651626,-5.208910654609437e-06
54,-0.00017651626,-5.208910654609437e-06
55,-0.00017651626,-5.208910654609437e-06
56,-0.00017651626,-5.208910654609437e-06
57,-0.00017651626,-5.208910654609437e-06
58,-0.00017651626,-5.208910654609437e-06
59,-0.00017651626,-5.208910654609437e-06
60,-0.00017651626,-5.208910654609437e-06
61,-0.00017651626,-5.208910654609437e-06
62,-0.00017651626,-5.208910654609437e-06
63,-0.00017651626,-5.208910654609437e-06
64,-0.00017651626,-5.208910654609437e-06
65,-0.00017651626,-5.208910654609437e-06
66,-0.00017651626,-5.208910654609437e-06
67,-0.00017651626,-5.208910654609437e-06
68,-0.00017651626,-5.208910654609437e-06
69,-0.00017651626,-5.208910654609437e-06
70,-0.00017651626,-5.208910654609437e-06
71,-0.00017651626,-5.208910654609437e-06
72,-0.00017651626,-5.208910654609437e-06
73,-0.00017651626,-5.208910654609437e-06
74,-0.00017651626,-5.208910654609437e-06
75,-0.00017651626,-5.208910654609437e-06
76,-0.00017651626,-5.208910654609437e-06
77,-0.00017651626,-5.208910654609437e-06
78,-0.00017651626,-5.208910654609437e-06
79,-0.00017651626,-5.208910654609437e-06
80,-0.00017651626,-5.208910654609437e-06
