Day,ForecastedLogReturn,ForecastedVolatility
1,0.01871389,0.0003375721231635709
2,0.005123485,9.242042684823395e-05
3,-0.0008969438,-1.6179598456334855e-05
4,0.003645247,6.575510597352338e-05
5,0.0023102434,4.167352679218792e-05
6,0.042915035,0.0007741265856406499
7,0.0026519783,4.7837940535404384e-05
8,0.019275136,0.0003476962195613784
9,0.003822337,6.894955612887905e-05
10,0.00050878705,9.177799417133155e-06
11,0.010477532,0.00018899986530322564
12,0.0038063296,6.866080634399899e-05
13,0.006518161,0.00011757841177081972
14,0.00028318775,5.108306816587763e-06
15,0.0030969074,5.586383301573602e-05
16,0.027027246,0.00048753331658643855
17,-0.005434288,-9.802687912294352e-05
18,-0.006473784,-0.00011677791241083117
19,0.0031548853,5.6909671624372125e-05
20,-0.0054928353,-9.90829865745642e-05
21,0.003596917,6.48833001038449e-05
22,0.0009386599,1.6932097800266193e-05
23,-0.002752998,-4.966019187232494e-05
24,0.01686009,0.0003041322008757001
25,-0.0007099662,-1.280678647821529e-05
26,0.0077258567,0.00013936353746600837
27,0.002567316,4.631075148684275e-05
28,0.00553793,9.98964301366298e-05
29,0.022010392,0.00039703635952744744
30,-0.0014736039,-2.658173165282906e-05
31,0.0024790354,4.471829543624424e-05
32,0.0065623876,0.00011837619797229372
33,0.0044193203,7.971829226984193e-05
34,0.015372272,0.00027729405684353685
35,0.0068367384,0.00012332509990125714
36,0.013887437,0.000250509739188343
37,0.0031274601,5.6414961188727216e-05
38,0.027957158,0.0005043076248993801
39,0.011391798,0.00020549193793168352
40,0.019923156,0.0003593855816255382
41,0.016624106,0.0002998753811644743
42,0.002284165,4.120310878510035e-05
43,0.06818722,0.0012300011223047138
44,0.0075760763,0.00013666171037821445
45,0.01025853,0.0001850493889078665
46,0.0044648363,8.053933771567115e-05
47,0.016829852,0.00030358674681594904
48,0.0035001822,6.313834018510223e-05
49,0.0053387773,9.630399826660161e-05
50,-0.007233386,-0.00013048006009855275
51,-0.006517257,-0.00011756210762011784
52,-0.0050339145,-9.080470315340867e-05
53,-0.010207595,-0.0001841305941566701
54,-0.006901983,-0.00012450202270555428
55,-0.0066379253,-0.00011973879153759766
56,0.016579006,0.00029906183680394996
57,0.0072881794,0.000131468456185512
58,-0.0024466068,-4.413332838066547e-05
59,-0.0043222336,-7.796698624813415e-05
60,0.009158773,0.0001652113282411384
61,0.0074529583,0.00013444083473644687
62,-0.0041601104,-7.504251216471745e-05
63,0.014736441,0.00026582456981738437
64,0.005238988,9.45039393903479e-05
65,-0.004405651,-7.947171404013896e-05
66,0.015533831,0.00028020835868249196
67,0.008758524,0.0001579914034371822
68,0.010166353,0.0001833866343321655
69,0.00053549465,9.659566700684948e-06
70,0.0036783586,6.635239144074786e-05
71,0.012354329,0.00022285464044780122
72,-0.0011343552,-2.04621648238822e-05
73,-0.009322213,-0.00016815954876146094
74,-0.011176431,-0.00020160701413399437
75,-0.010645935,-0.00019203762845439922
76,-0.002593763,-4.6787817992271646e-05
77,-0.004693519,-8.466444744080457e-05
78,0.008786864,0.00015850260282070333
79,0.015107723,0.00027252197221095385
80,-0.0013146232,-2.371394410264862e-05
