Day,ForecastedLogReturn,ForecastedVolatility
1,-0.0035983801,-0.00012381948021895306
2,-0.021788023,-0.0007497211613028479
3,0.0001697375,5.8406304793313785e-06
4,-0.013857109,-0.00047682010024381307
5,0.0042725536,0.00014701764309625143
6,-0.007335672,-0.000252418888255556
7,-0.02005222,-0.0006899925653995987
8,0.007901879,0.0002719019439659951
9,-0.015644815,-0.0005383346856493296
10,0.0043438138,0.00014946968929613997
11,-0.012481209,-0.000429475691619183
12,-0.034653578,-0.0011924221034237575
13,0.01724947,0.000593550542327905
14,-0.027288923,-0.0009390059247318095
15,0.0102456445,0.0003525504052427822
16,-0.0031098663,-0.00010700982464049659
17,0.008198591,0.00028211173685516584
18,0.0033247152,0.00011440272871102187
19,-0.017400611,-0.0005987512581299715
20,0.021692023,0.0007464177969653386
21,-0.013394902,-0.0004609156892323422
22,-0.0024978537,-8.595060459270895e-05
23,-0.021296911,-0.000732822087676829
24,-0.0025359094,-8.726009308280693e-05
25,0.0019222882,6.614552053160482e-05
26,-0.010086306,-0.00034706761519839174
27,-0.03402524,-0.0011708011544102148
28,0.010985342,0.0003780032312505492
29,-0.023982156,-0.0008252207902356828
30,0.0068495185,0.00023569044679305152
31,0.0054864516,0.00018878760837803086
32,-0.0075269863,-0.00025900196653397863
33,-0.025035718,-0.000861473643556061
34,-0.005872562,-0.0002020735872016393
35,0.012913087,0.0004443365368925219
36,-0.014110356,-0.0004855342779444744
37,-0.0135048395,-0.0004646985990097668
38,-0.03955205,-0.0013609775185628686
39,-0.013127498,-0.00045171437104570423
40,0.014035217,0.00048294878966948505
41,-0.0123610785,-0.000425342031718805
42,-0.037616722,-0.0012943832573931472
43,-0.0073427693,-0.0002526630994307014
44,-0.030054262,-0.0010341606355660396
45,0.018245354,0.000627818685130718
46,-0.015296274,-0.0005263414669865197
47,0.031324267,0.001077861248737936
48,0.00072850473,2.5067689874587106e-05
49,0.009929359,0.0003416670887963605
50,0.00556326,0.00019143057224420493
51,-0.00050468894,-1.73662370578251e-05
52,0.006496241,0.0002235342390827002
53,0.009360061,0.00032207767039445657
54,-0.0060498076,-0.0002081725694218313
55,0.013852249,0.000476652881044035
56,-0.0042549334,-0.00014641133729897257
57,0.00078097504,2.6873181740646168e-05
58,-0.07968541,-0.002741957760629124
59,-0.011374216,-0.0003913842923596582
60,-0.020748753,-0.000713960095226585
61,-0.021340974,-0.0007343382767875801
62,-0.020639615,-0.0007102046814386984
63,0.008334719,0.00028679586133863855
64,-0.016668897,-0.0005735731356447222
65,0.007446428,0.0002562299670012836
66,-0.011257292,-0.0003873609689301187
67,-0.015223328,-0.0005238314164264169
68,-0.015257428,-0.0005250048029729622
69,-0.01692496,-0.0005823842222875316
70,0.0050290064,0.00017304701962590557
71,-0.020922065,-0.0007199237125752051
72,0.009375757,0.00032261775187660674
73,-0.0027655158,-9.516079968972226e-05
74,-0.007290498,-0.000250864451518332
75,-0.039266355,-0.0013511467729513857
76,-0.010876137,-0.0003742455101068972
77,0.039168287,0.0013477722651444423
78,-0.010006031,-0.0003443053578344841
79,-0.03620017,-0.0012456399822891166
80,-0.02018588,-0.0006945917663722604
