Day,ForecastedLogReturn,ForecastedVolatility
1,-0.0051718573,-0.00022115761161715345
2,-0.006778635,-0.0002898662232712812
3,0.12841466,0.005491234185466162
4,0.035003483,0.001496809811638355
5,0.002711518,0.00011594922329288997
6,-0.057074856,-0.0024406200879248377
7,-0.014627958,-0.0006255169078348887
8,-0.012064552,-0.0005159012192104251
9,0.007987669,0.00034156660461180725
10,0.0016469297,7.042557574693291e-05
11,0.020250443,0.0008659441710168014
12,-0.011627885,-0.0004972285638992844
13,0.005170171,0.0002210855085040367
14,0.003216173,0.00013752915139409616
15,0.0112764975,0.00048220264151550455
16,-0.006887648,-0.0002945277960660805
17,0.004154399,0.00017764932672837907
18,-0.0037906966,-0.00016209677881778387
19,-0.00032599404,-1.3940072100913737e-05
20,-0.0046485057,-0.00019877818723227045
21,-0.010575222,-0.00045221487512905775
22,-0.0057748286,-0.00024694171274518105
23,0.0048038317,0.00020542019618317357
24,0.0022541222,9.639018356383192e-05
25,0.00644286,0.00027550788690527316
26,-0.0021578243,-9.22723212091465e-05
27,-0.0019429466,-8.308377407111159e-05
28,-0.008531824,-0.00036483561932491187
29,-0.0014179717,-6.0634934758770716e-05
30,-0.0076286835,-0.0003262157701880589
31,-0.0083543155,-0.0003572450591736693
32,-6.9617134e-05,-2.976949691172034e-06
33,0.0026810847,0.00011464784274670256
34,-0.0014848441,-6.349451714399923e-05
35,0.0028785877,0.00012309341519359913
36,-0.0023012941,-9.840733834478717e-05
37,-0.0015745019,-6.732843739940594e-05
38,-0.0021537319,-9.209732032275421e-05
39,-0.013260852,-0.0005670570736988964
40,-0.01169041,-0.0004999022532680806
41,0.0023225665,9.93169805467753e-05
42,0.0018292296,7.822104036096188e-05
43,0.015006071,0.0006416856874609282
44,-0.004606487,-0.00019698140393788324
45,0.003322266,0.0001420658728994059
46,-0.0010410394,-4.4516653198145196e-05
47,0.004854901,0.00020760401847497864
48,-0.0060681244,-0.0002594835524553035
49,0.0015135384,6.472153450986782e-05
50,-0.006514224,-0.00027855955509019256
51,0.00093134743,3.982603555292608e-05
52,-0.0034092215,-0.000145784240996454
53,0.00093134743,3.982603555292608e-05
54,-0.0044753626,-0.0001913742867281851
55,-0.0001783336,-7.625855033319185e-06
56,0.006746464,0.00028849052932599083
57,0.0036262134,0.00015506319082257233
58,-0.000582582,-2.4912220467364208e-05
59,0.0006991593,2.9897266624992404e-05
60,0.001450153,6.201106180063943e-05
61,0.008213545,0.00035122547472146904
62,-0.007197815,-0.000307791085069584
63,0.0064132796,0.0002742429860341009
64,-0.0034171157,-0.00014612180742150553
65,0.0015798665,6.755783919853917e-05
66,-0.009305957,-0.0003979388933275546
67,0.0013584873,5.809127890403984e-05
68,-0.0028562443,-0.00012213797427297846
69,0.00736065,0.00031475420277556044
70,0.002045073,8.745088101758995e-05
71,0.0028950598,0.00012379778952992476
72,-0.0115806535,-0.0004952088802325612
73,0.004679754,0.00020011441462959134
74,0.0074838772,0.00032002360421655934
75,0.008172859,0.0003494856809630498
76,-0.008208277,-0.00035100018485076953
77,-0.0057560983,-0.000246140772806243
78,-0.000417087,-1.783536512834888e-05
79,0.0058300523,0.00024930317432782137
80,-0.0066060117,-0.0002824845451019758
