Day,ForecastedLogReturn,ForecastedVolatility
1,-0.00396905,-0.00010080389449865175
2,-0.008259247,-0.00020976411644048698
3,-0.00946233,-0.0002403193881580758
4,-0.008328475,-0.0002115223336665154
5,-0.008360548,-0.0002123369043797917
6,-0.013495788,-0.0003427590943005153
7,-0.010237293,-0.00026000151983805297
8,0.0002507372,6.368094978761048e-06
9,0.00919928,0.00023363859791901572
10,-0.0012415908,-3.153328640637876e-05
11,0.01402456,0.0003561885832668698
12,-0.015409607,-0.0003913652984385519
13,0.0030478959,7.740889401703057e-05
14,-0.015507351,-0.00039384773095289826
15,-0.008582784,-0.00021798113812985978
16,-0.006365082,-0.00016165709054546633
17,0.00022517986,5.719002420722597e-06
18,-0.004318021,-0.00010966687469009258
19,0.0142717045,0.0003624654232579093
20,-0.003394816,-8.621979565954416e-05
21,-0.005743989,-0.00014588287830144273
22,-0.027536074,-0.0006993470627376525
23,0.0034202687,8.686622722666433e-05
24,0.011337722,0.00028794963544029925
25,0.0011118305,2.823769941725591e-05
26,0.0094217835,0.00023928962015258196
27,0.011422535,0.0002901036898487041
28,-0.00013196231,-3.3515110395090633e-06
29,0.006651623,0.00016893451042828276
30,-0.0055275653,-0.00014038626450089433
31,-0.0065019755,-0.00016513383483964883
32,0.013682766,0.00034750786321339144
33,-0.0048348885,-0.00012279401595499946
34,-0.0012865594,-3.2675374838533024e-05
35,-0.014338048,-0.0003641503863606142
36,-0.0010259156,-2.605567799429999e-05
37,0.0034628771,8.794837536005615e-05
38,-0.010478655,-0.0002661314967836563
39,-0.0036005569,-9.144509482606516e-05
40,0.012796891,0.00032500886568045896
41,-0.00201259,-5.1114726190008394e-05
42,0.0085979765,0.00021836699363963607
43,-0.01919182,-0.0004874239956654711
44,-0.01872331,-0.00047552503771555103
45,0.013755675,0.00034935958174697496
46,-0.009540612,-0.00024230756230594848
47,-0.00800697,-0.00020335692337433088
48,0.017529307,0.0004452003379043742
49,0.007584618,0.00019263023245023487
50,-0.00013548636,-3.4410130994631995e-06
51,-0.01244207,-0.00031599730758276795
52,0.013806336,0.00035064622407577966
53,0.0081184395,0.00020618795752559772
54,0.0011967946,3.039557382595677e-05
55,-0.008362423,-0.0002123845183772894
56,0.045631938,0.0011589365257198957
57,-0.0038122225,-9.68208700723581e-05
58,-0.0045131603,-0.00011462292888218928
59,-0.013374851,-0.00033968760118324677
60,-0.015583178,-0.0003957735551268992
61,0.009214971,0.0002340371079189367
62,2.4223473e-06,6.152153255855013e-08
63,-0.0129149705,-0.00032800779061872956
64,0.025414944,0.000645475691875826
65,0.029312646,0.000744467534345516
66,-0.001249327,-3.172976510581452e-05
67,-0.0015733317,-3.99586695979657e-05
68,-0.012315771,-0.0003127896190369889
69,-0.00746926,-0.00018970043414270795
70,-0.0022689484,-5.7625585549027375e-05
71,-0.00067447795,-1.713004477168836e-05
72,0.0052729016,0.00013391844814830675
73,0.0031988393,8.124247719335385e-05
74,-0.008026038,-0.00020384120006820448
75,0.0004327554,1.0990899234043334e-05
76,-0.01012855,-0.00025723971875716656
77,-0.008215767,-0.0002086598406892814
78,-0.002519558,-6.399043929301714e-05
79,-0.02795017,-0.0007098640557507621
80,0.006071755,0.00015420732123752975
