Day,ForecastedLogReturn,ForecastedVolatility
1,-0.016733827,-0.0002864125960815917
2,-0.0042453352,-7.266224762521148e-05
3,-0.008900369,-0.00015233680031944655
4,-0.004189312,-7.17033657964861e-05
5,0.0049029402,8.3917673927472e-05
6,0.003180709,5.4440332711486034e-05
7,0.0019207809,3.2875673442964696e-05
8,0.0014487264,2.4796090393713152e-05
9,-0.0029751537,-5.092209343123399e-05
10,-0.002404733,-4.1158896040748694e-05
11,-0.006617207,-0.00011325869753332403
12,-0.006617207,-0.00011325869753332403
13,-0.0035297554,-6.041453655891576e-05
14,-0.0072882953,-0.00012474489978211178
15,0.009484362,0.00016233230392693855
16,0.0057406058,9.825497730365087e-05
17,0.009283321,0.00015889133135066192
18,0.0031470102,5.386355224834293e-05
19,0.009869842,0.0001689300969798341
20,-0.011815475,-0.00020223114178022
21,0.010312864,0.00017651276254912989
22,-0.0061920057,-0.00010598104196912756
23,0.008557723,0.00014647215028907744
24,-0.008207818,-0.00014048324548383837
25,0.014632055,0.0002504391092322935
26,-0.0037657595,-6.44539325644137e-05
27,0.0019220475,3.289735227475728e-05
28,-0.005512719,-9.435451710543536e-05
29,-0.004256498,-7.285330827070106e-05
30,0.0023583823,4.0365566364442253e-05
31,-0.0071876273,-0.0001230218869536506
32,0.0145456875,0.0002489608679491197
33,0.0024572446,4.205767091728153e-05
34,-0.0015722329,-2.691000165047392e-05
35,0.019207088,0.00032874440459406497
36,-0.018335545,-0.0003138272641988634
37,0.0027078204,4.634647311537844e-05
38,-0.0070450646,-0.00012058181488301495
39,-0.0028866197,-4.94067630143298e-05
40,0.0007254736,1.2417051036659285e-05
41,0.0031681391,5.422519023134158e-05
42,0.009183767,0.00015718739111208294
43,0.0059010317,0.00010100079263399056
44,0.005556292,9.510030079973497e-05
45,-0.0027132658,-4.643967615176902e-05
46,0.00579507,9.918717504089039e-05
47,-0.011640583,-0.00019923772549823763
48,-0.0052535757,-8.99190759416268e-05
49,0.0008113018,1.3886067857352933e-05
50,-0.010304305,-0.00017636627103135506
51,-0.0049710064,-8.508268000171929e-05
52,0.0015391451,2.6343678035607235e-05
53,-0.010304305,-0.00017636627103135506
54,-0.0049710064,-8.508268000171929e-05
55,0.0015391451,2.6343678035607235e-05
56,-0.010304305,-0.00017636627103135506
57,-0.0049710064,-8.508268000171929e-05
58,0.0015391451,2.6343678035607235e-05
59,-0.010304305,-0.00017636627103135506
60,-0.0049710064,-8.508268000171929e-05
61,0.0015391451,2.6343678035607235e-05
62,-0.010304305,-0.00017636627103135506
63,-0.0049710064,-8.508268000171929e-05
64,0.0015391451,2.6343678035607235e-05
65,-0.010304305,-0.00017636627103135506
66,-0.0049710064,-8.508268000171929e-05
67,0.0015391451,2.6343678035607235e-05
68,-0.010304305,-0.00017636627103135506
69,-0.0049710064,-8.508268000171929e-05
70,0.0015391451,2.6343678035607235e-05
71,-0.010304305,-0.00017636627103135506
72,-0.0049710064,-8.508268000171929e-05
73,0.0015391451,2.6343678035607235e-05
74,-0.010304305,-0.00017636627103135506
75,-0.0049710064,-8.508268000171929e-05
76,0.0015391451,2.6343678035607235e-05
77,-0.010304305,-0.00017636627103135506
78,-0.0049710064,-8.508268000171929e-05
79,0.0015391451,2.6343678035607235e-05
80,-0.010304305,-0.00017636627103135506
