Day,ForecastedLogReturn,ForecastedVolatility
1,0.010869697,0.00030209352872789705
2,-0.0024854334,-6.907583095673735e-05
3,0.0009286268,2.5808645324660107e-05
4,-0.0037158625,-0.00010327224835941072
5,0.00035521563,9.872248026125066e-06
6,-0.0134188095,-0.0003729391550441497
7,0.0069015482,0.0001918096809236712
8,0.010714498,0.00029778021348450556
9,0.00084828166,2.3575671623603446e-05
10,0.008897004,0.00024726791495541375
11,0.007423397,0.00020631304586336154
12,0.012259504,0.00034071942035143797
13,0.0043109125,0.0001198100357759848
14,0.0053274776,0.00014806268675830207
15,0.009520348,0.00026459207101879254
16,0.015669512,0.0004354912723799679
17,0.013396929,0.0003723310465227702
18,0.03418681,0.0009501290051060632
19,0.020710045,0.0005755791415756223
20,0.022711867,0.0006312143156708769
21,0.014449133,0.0004015741710188939
22,0.018028095,0.000501041664457892
23,0.00959592,0.000266692393057072
24,0.011416812,0.00031729911483831296
25,0.01822934,0.000506634689133714
26,0.014914684,0.000414512900221423
27,0.022571333,0.0006273085371887486
28,0.022782056,0.0006331650048087522
29,0.017139094,0.00047633429857932915
30,0.022959623,0.0006381000174461598
31,0.023203028,0.0006448647911967605
32,0.00925516,0.00025722188063777274
33,0.012101503,0.00033632822145516356
34,0.023677567,0.0006580532968201337
35,0.008185365,0.00022748986732953465
36,0.0073202257,0.00020344567726098825
37,0.013639536,0.0003790736380565146
38,0.018307714,0.0005088128948248764
39,0.0051936014,0.00014434196283791737
40,0.019462008,0.0005408933500439547
41,0.023116523,0.0006424606219663267
42,0.017691642,0.0004916908635356293
43,0.01041233,0.0002893822643115212
44,0.03712518,0.001031793004705764
45,0.008583655,0.00023855923356147255
46,0.01457806,0.0004051573626064128
47,0.016801748,0.00046695870119995065
48,0.014536348,0.0004039980894108929
49,0.020273045,0.000563433899000803
50,0.023345757,0.0006488315513625684
51,0.016771633,0.00046612173017980394
52,0.018998358,0.0005280074750850903
53,0.023203028,0.0006448647911967605
54,0.010014333,0.00027832102551959836
55,0.017789781,0.0004944183702841134
56,0.011995697,0.00033338764118373765
57,0.031821284,0.0008843856769202664
58,0.0043152333,0.00011993012258474193
59,0.008500122,0.00023623768467666926
60,0.0075797606,0.00021065874144897856
61,0.005437576,0.00015112257733147728
62,0.0071844864,0.00019967317326496638
63,0.012168011,0.00033817661873654397
64,0.03635924,0.001010505738059514
65,0.022903923,0.0006365519730753986
66,0.02987894,0.0008304035309432285
67,0.023761585,0.0006603883569268727
68,0.017328544,0.00048159953376358957
69,0.018368287,0.0005104963620177988
70,0.015859475,0.0004407707952931719
71,0.0172801,0.00048025317414632235
72,0.02521626,0.0007008170907540028
73,0.018314227,0.0005089939244919627
74,0.013615945,0.00037841800730625743
75,0.018974284,0.0005273383848800312
76,0.012433391,0.00034555214113235065
77,0.01855386,0.0005156538697965097
78,0.016126828,0.0004482011390837297
79,0.019411607,0.0005394925831690073
80,0.02066303,0.0005742724873500209
