Day,ForecastedLogReturn,ForecastedVolatility
1,0.0027253497,3.2488524223813675e-05
2,-0.005613623,-6.691923985741258e-05
3,-0.00046114897,-5.497294276402152e-06
4,-0.0036779018,-4.3843768155785454e-05
5,0.01096375,0.00013069737607241297
6,0.006470315,7.713174853679324e-05
7,0.011479521,0.0001368458133112982
8,-0.013385406,-0.00015956560479367455
9,-0.008470001,-0.00010096972837396244
10,-0.014139358,-0.00016855336649091376
11,-0.0064303535,-7.665537107674014e-05
12,0.0018523445,2.2081547159738715e-05
13,0.01598002,0.00019049565080612186
14,-0.0020966537,-2.499392389647921e-05
15,0.009806658,0.00011690384026565549
16,-0.0009400134,-1.1205771948270384e-05
17,0.018618304,0.00022194627756834813
18,-0.0076917126,-9.16918614243859e-05
19,0.011264977,0.00013428826192672097
20,-0.01246777,-0.00014862659231595663
21,-0.010843795,-0.0001292674054784211
22,-0.012718446,-0.00015161486348659538
23,0.005284228,6.29925633213507e-05
24,0.006691286,7.976591044523164e-05
25,0.0025842686,3.0806714781820154e-05
26,0.0011310172,1.3482702803090676e-05
27,-0.00014556952,-1.7353144419667171e-06
28,-0.0013243979,-1.578796708955381e-05
29,-0.002044168,-2.436825000578733e-05
30,0.009708912,0.00011573862311888007
31,0.0011370392,1.3554489434100928e-05
32,-0.0023190202,-2.764472518215649e-05
33,-0.0023857348,-2.844002080115526e-05
34,0.008734677,0.00010412489846572353
35,-0.00017756467,-2.1167242870601107e-06
36,0.0026578577,3.168396106843448e-05
37,-0.006897283,-8.222157166493159e-05
38,-0.0012272377,-1.4629734595459232e-05
39,-0.0023431794,-2.79327237977425e-05
40,-0.0033839357,-4.033943759408705e-05
41,0.009726361,0.0001159466333753923
42,-0.00014893281,-1.7754078471476956e-06
43,-0.0034610734,-4.125898592382028e-05
44,-0.0062614367,-7.464173720321365e-05
45,0.0012907928,1.5387366102843052e-05
46,-0.004349504,-5.184984822906795e-05
47,0.006384765,7.611191430574303e-05
48,0.00072373514,8.627548323213544e-06
49,-0.003210273,-3.826922983794837e-05
50,-0.0036938468,-4.4033845632257574e-05
51,-0.0062162257,-7.41027823621384e-05
52,-0.007164562,-8.5407772321752e-05
53,0.0036713989,4.376624725398695e-05
54,-0.00016096885,-1.9188877815519076e-06
55,-0.014611516,-0.00017418190021238806
56,-0.0050976756,-6.0768698757318485e-05
57,0.0036501223,4.351261262999303e-05
58,-0.0014409139,-1.7176938757626704e-05
59,-0.006907915,-8.234831958836625e-05
60,0.0065355864,7.790983856788478e-05
61,0.010183215,0.00012139272513778968
62,-0.0071775755,-8.556290294270874e-05
63,0.0020349682,2.425857999530527e-05
64,-0.0035036253,-4.176624129409565e-05
65,0.0028405106,3.3861340846812526e-05
66,-0.0004682964,-5.5824978798182e-06
67,-0.00061577355,-7.340552861835192e-06
68,0.0062347003,7.432301610778492e-05
69,-0.003360082,-4.00550804902504e-05
70,-0.00910507,-0.00010854029807484244
71,-0.0073635452,-8.777982309942625e-05
72,-0.00424172,-5.0564966343297176e-05
73,-0.0022988517,-2.7404299364881477e-05
74,-0.005342667,-6.368920783356022e-05
75,0.011168614,0.00013313953150234737
76,0.0057613184,6.867989413497323e-05
77,0.005459036,6.507642952209198e-05
78,-0.005147083,-6.135767997626757e-05
79,-0.0063809324,-7.606622887632653e-05
80,-0.010560781,-0.00012589363365999874
